station_id,latitude,longitude,num_chargers,charger_speed,coverage
81982,34.052495,-118.255408,3.0,50.0,4
81910,34.050184,-118.257063,2.0,50.0,4
51822,34.0418652,-118.256987,3.0,50.0,4
79018,34.046049,-118.266185,1.0,50.0,4
290571,34.014737,-118.237373,8.0,250.0,4
39892,34.095187,-118.292718,1.0,50.0,0
